3.5216	2.26306E+6	3.5216	2.26306E+6	
3.53413	2.24957E+6	3.53413	2.24957E+6	
3.54666	2.25961E+6	3.54666	2.25961E+6	
3.55919	2.25396E+6	3.55919	2.25396E+6	
3.57171	2.25069E+6	3.57171	2.25069E+6	
3.58424	2.25876E+6	3.58424	2.25876E+6	
3.59677	2.25742E+6	3.59677	2.25742E+6	
3.6093	2.25663E+6	3.6093	2.25663E+6	
3.62183	2.25909E+6	3.62183	2.25909E+6	
3.63436	2.26008E+6	3.63436	2.26008E+6	
3.64689	2.25847E+6	3.64689	2.25847E+6	
3.65942	2.26099E+6	3.65942	2.26099E+6	
3.67194	2.26312E+6	3.67194	2.26312E+6	
3.68447	2.25581E+6	3.68447	2.25581E+6	
3.697	2.25997E+6	3.697	2.25997E+6	
3.70953	2.25375E+6	3.70953	2.25375E+6	
3.72206	2.26162E+6	3.72206	2.26162E+6	
3.73459	2.26058E+6	3.73459	2.26058E+6	
3.74712	2.26083E+6	3.74712	2.26083E+6	
3.75965	2.26322E+6	3.75965	2.26322E+6	
3.77218	2.26054E+6	3.77218	2.26054E+6	
3.7847	2.2581E+6	3.7847	2.2581E+6	
3.79723	2.25207E+6	3.79723	2.25207E+6	
3.80976	2.26055E+6	3.80976	2.26055E+6	
3.82229	2.25752E+6	3.82229	2.25752E+6	
3.83482	2.25988E+6	3.83482	2.25988E+6	
3.84735	2.25838E+6	3.84735	2.25838E+6	
3.85988	2.26239E+6	3.85988	2.26239E+6	
3.87241	2.25421E+6	3.87241	2.25421E+6	
3.88493	2.25814E+6	3.88493	2.25814E+6	
3.89746	2.26053E+6	3.89746	2.26053E+6	
3.90999	2.24953E+6	3.90999	2.24953E+6	
3.92252	2.25347E+6	3.92252	2.25347E+6	
3.93505	2.25586E+6	3.93505	2.25586E+6	
3.94758	2.26E+6	3.94758	2.26E+6	
3.96011	2.25693E+6	3.96011	2.25693E+6	
3.97264	2.2616E+6	3.97264	2.2616E+6	
3.98517	2.25535E+6	3.98517	2.25535E+6	
3.99769	2.25968E+6	3.99769	2.25968E+6	
4.01022	2.26008E+6	4.01022	2.26008E+6	
4.02275	2.25626E+6	4.02275	2.25626E+6	
4.03528	2.26318E+6	4.03528	2.26318E+6	
4.04781	2.25713E+6	4.04781	2.25713E+6	
4.06034	2.26272E+6	4.06034	2.26272E+6	
4.07287	2.25832E+6	4.07287	2.25832E+6	
4.0854	2.26028E+6	4.0854	2.26028E+6	
4.09792	2.2545E+6	4.09792	2.2545E+6	
4.11045	2.25526E+6	4.11045	2.25526E+6	
4.12298	2.26144E+6	4.12298	2.26144E+6	
4.13551	2.26031E+6	4.13551	2.26031E+6	
4.14804	2.25744E+6	4.14804	2.25744E+6	
4.16057	2.25512E+6	4.16057	2.25512E+6	
4.1731	2.25832E+6	4.1731	2.25832E+6	
4.18563	2.25779E+6	4.18563	2.25779E+6	
4.19816	2.24965E+6	4.19816	2.24965E+6	
4.21068	2.25565E+6	4.21068	2.25565E+6	
4.22321	2.25715E+6	4.22321	2.25715E+6	
4.23574	2.25548E+6	4.23574	2.25548E+6	
4.24827	2.25359E+6	4.24827	2.25359E+6	
4.2608	2.2578E+6	4.2608	2.2578E+6	
4.27333	2.25628E+6	4.27333	2.25628E+6	
4.28586	2.25256E+6	4.28586	2.25256E+6	
4.29839	2.25589E+6	4.29839	2.25589E+6	
4.31091	2.26146E+6	4.31091	2.26146E+6	
4.32344	2.25775E+6	4.32344	2.25775E+6	
4.33597	2.25941E+6	4.33597	2.25941E+6	
4.3485	2.25573E+6	4.3485	2.25573E+6	
4.36103	2.26211E+6	4.36103	2.26211E+6	
4.37356	2.25646E+6	4.37356	2.25646E+6	
4.38609	2.26072E+6	4.38609	2.26072E+6	
4.39862	2.26392E+6	4.39862	2.26392E+6	
4.41115	2.25623E+6	4.41115	2.25623E+6	
4.42367	2.25228E+6	4.42367	2.25228E+6	
4.4362	2.25418E+6	4.4362	2.25418E+6	
4.44873	2.2593E+6	4.44873	2.2593E+6	
4.46126	2.26121E+6	4.46126	2.26121E+6	
4.47379	2.25845E+6	4.47379	2.25845E+6	
4.48632	2.25737E+6	4.48632	2.25737E+6	
4.49885	2.25816E+6	4.49885	2.25816E+6	
4.51138	2.25861E+6	4.51138	2.25861E+6	
4.5239	2.253E+6	4.5239	2.253E+6	
4.53643	2.25386E+6	4.53643	2.25386E+6	
4.54896	2.25555E+6	4.54896	2.25555E+6	
4.56149	2.25598E+6	4.56149	2.25598E+6	
4.57402	2.25762E+6	4.57402	2.25762E+6	
4.58655	2.25566E+6	4.58655	2.25566E+6	
4.59908	2.2561E+6	4.59908	2.2561E+6	
4.61161	2.25753E+6	4.61161	2.25753E+6	
4.62414	2.25921E+6	4.62414	2.25921E+6	
4.63666	2.25266E+6	4.63666	2.25266E+6	
4.64919	2.25817E+6	4.64919	2.25817E+6	
4.66172	2.25772E+6	4.66172	2.25772E+6	
4.67425	2.25398E+6	4.67425	2.25398E+6	
4.68678	2.25301E+6	4.68678	2.25301E+6	
4.69931	2.26064E+6	4.69931	2.26064E+6	
4.71184	2.25703E+6	4.71184	2.25703E+6	
4.72437	2.25642E+6	4.72437	2.25642E+6	
4.73689	2.25696E+6	4.73689	2.25696E+6	
4.74942	2.25841E+6	4.74942	2.25841E+6	
4.76195	2.26359E+6	4.76195	2.26359E+6	
